City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
382,port alfred,53,ZA,1586914687,97,-33.59,26.89,62.01,1.01
383,port blair,95,IN,1586914663,72,11.67,92.75,83.59,6.42
384,port elizabeth,10,ZA,1586914691,93,-33.92,25.57,60.8,5.82
385,port hardy,75,CA,1586914658,67,50.7,-127.42,57.2,11.41
386,port hedland,70,AU,1586914719,46,-20.32,118.57,91.4,5.82
387,port keats,64,AU,1586914702,48,-14.25,129.55,87.87,3.53
388,port lincoln,100,AU,1586914701,28,-34.73,135.87,77.36,17.72
389,port macquarie,0,AU,1586914642,60,-31.43,152.92,80.01,9.8
390,port pirie,100,AU,1586914692,18,-33.18,138.02,80.6,26.4
391,port-gentil,100,GA,1586914657,80,-0.72,8.78,82.09,6.64
392,portland,20,US,1586914153,26,45.52,-122.68,69.8,4.7
393,porto nacional,75,BR,1586914707,83,-10.71,-48.42,77.0,5.82
394,porto torres,0,IT,1586914669,87,40.84,8.4,55.4,5.82
395,poum,49,NC,1586914694,78,-20.23,164.02,79.18,13.29
396,pozo colorado,20,PY,1586914697,60,-23.49,-58.8,57.81,4.88
397,praia,66,CV,1586914669,77,14.92,-23.51,69.8,18.34
398,praia da vitoria,40,PT,1586914662,87,38.73,-27.07,51.8,19.53
399,prijepolje,63,RS,1586914653,100,43.37,19.64,28.4,6.93
400,provideniya,75,RU,1586914663,96,64.38,-173.3,32.0,11.18
401,puerto ayora,40,EC,1586914672,74,-0.74,-90.35,82.4,3.36
402,puerto ayora,40,EC,1586914672,74,-0.74,-90.35,82.4,3.36
403,puerto baquerizo moreno,100,EC,1586914667,88,-0.9,-89.6,76.64,9.66
404,puerto cabello,27,VE,1586914682,79,10.47,-68.01,77.77,9.64
405,punta arenas,75,CL,1586914686,81,-53.15,-70.92,46.4,12.75
406,qaanaaq,100,GL,1586914656,93,77.48,-69.36,14.92,3.09
407,quatre cocos,75,MU,1586914698,74,-20.21,57.76,78.8,16.11
408,rantepao,94,ID,1586914695,49,-2.97,119.9,81.19,3.31
409,rehoboth,0,NA,1586914719,21,-23.32,17.08,54.61,4.65
410,requena,20,ES,1586914700,93,39.49,-1.1,57.99,3.36
411,ribeira grande,40,PT,1586914656,76,38.52,-28.7,50.0,11.41
412,richards bay,100,ZA,1586914687,90,-28.78,32.04,66.15,6.13
413,rikitea,32,PF,1586914688,66,-23.12,-134.97,76.28,7.07
414,rio gallegos,8,AR,1586914422,57,-51.62,-69.22,48.2,10.29
415,rio grande,80,BR,1586914620,75,-32.03,-52.1,60.01,5.01
416,riyadh,3,SA,1586914657,52,24.69,46.72,64.4,9.31
417,road town,1,VG,1586914514,74,18.42,-64.62,80.6,9.17
418,rocha,100,UY,1586914587,89,-34.48,-54.33,58.23,25.66
419,ron phibun,20,TH,1586914683,84,8.18,99.85,86.0,3.36
420,rundu,7,NA,1586914715,82,-17.93,19.77,68.0,3.36
421,ruteng,49,ID,1586914699,52,-8.61,120.47,77.49,3.31
422,sabang,21,ID,1586914675,73,5.89,95.32,84.7,9.62
423,saint george,1,US,1586914473,12,37.1,-113.58,62.6,11.41
424,saint-denis,0,FR,1586914710,65,48.92,2.33,45.0,6.93
425,saint-francois,0,FR,1586914666,80,46.42,3.91,32.0,2.24
426,saint-joseph,8,RE,1586914705,83,-21.37,55.62,77.0,8.05
427,saint-philippe,6,RE,1586914690,83,-21.36,55.77,77.0,8.05
428,saint-pierre,12,RE,1586914713,83,-21.34,55.48,77.0,8.05
429,sakti,6,IN,1586914661,13,22.03,82.97,94.28,1.74
430,salalah,40,OM,1586914652,74,17.02,54.09,80.6,8.05
431,saldanha,100,ZA,1586914706,87,-33.01,17.94,57.2,5.82
432,salta,95,AR,1586914444,82,-24.79,-65.41,57.2,3.36
433,salym,100,RU,1586914669,93,60.06,71.48,39.88,3.78
434,samarai,1,PG,1586914721,72,-10.62,150.67,85.14,9.01
435,san andres,40,CO,1586914666,78,12.58,-81.7,82.4,6.93
436,san cristobal,26,VE,1586914688,58,7.77,-72.22,67.57,1.43
437,san patricio,40,MX,1586914657,73,19.22,-104.7,77.0,4.79
438,san quintin,0,MX,1586914683,79,30.48,-115.95,61.2,13.04
439,san rafael,3,AR,1586914713,31,-34.62,-68.33,61.52,7.63
440,san ramon,1,US,1586914448,17,37.78,-121.98,80.6,6.93
441,santa cruz de la palma,22,ES,1586914468,68,28.68,-17.76,64.4,10.29
442,santa rosa,20,PH,1586914712,62,14.31,121.11,89.01,4.7
443,sao filipe,78,CV,1586914673,77,14.9,-24.5,71.94,12.33
444,sao geraldo do araguaia,100,BR,1586914721,93,-6.4,-48.55,70.65,3.04
445,sao joao da barra,44,BR,1586914714,82,-21.64,-41.05,74.59,17.63
446,saskylakh,99,RU,1586914673,91,71.92,114.08,0.16,11.99
447,sault sainte marie,90,CA,1586914671,79,46.52,-84.33,24.8,6.93
448,sawakin,1,SD,1586914675,59,19.11,37.33,71.89,10.56
449,scarborough,100,GB,1586914365,80,54.28,-0.4,44.01,5.82
450,sechura,6,PE,1586914706,74,-5.56,-80.82,74.71,7.0
451,sena madureira,63,BR,1586914703,85,-9.07,-68.66,75.25,1.41
452,seoul,1,KR,1586914590,33,37.57,126.98,59.0,3.36
453,sergeyevka,31,KZ,1586914673,71,53.88,67.42,38.61,16.84
454,severnyy-kospashskiy,85,RU,1586914661,79,59.09,57.8,28.99,2.17
455,severo-yeniseyskiy,0,RU,1586914681,63,60.37,93.04,44.17,3.0
456,severodvinsk,90,RU,1586914679,100,64.56,39.83,33.8,2.66
457,shache,96,CN,1586914667,17,38.42,77.24,68.07,19.15
458,shakawe,64,BW,1586914704,41,-18.37,21.85,72.55,3.96
459,shelburne,20,CA,1586914664,68,44.08,-80.2,33.01,6.93
460,shevchenko,75,UA,1586914661,65,48.5,35.0,33.8,15.66
461,shimoda,40,JP,1586914683,59,34.67,138.95,64.4,5.82
462,shingu,100,JP,1586914657,36,33.73,135.98,62.6,5.82
463,sidrolandia,20,BR,1586914719,88,-20.93,-54.96,66.2,5.82
464,singaparna,50,ID,1586914717,56,-7.35,108.11,85.15,3.56
465,sinnamary,77,GF,1586914663,81,5.38,-52.95,77.74,9.4
466,sisimiut,46,GL,1586914665,90,66.94,-53.67,21.52,8.16
467,sitka,90,US,1586914674,87,57.05,-135.33,50.0,4.7
468,skegness,96,GB,1586914484,80,53.14,0.34,42.8,4.7
469,sobolevo,100,RU,1586914667,85,54.43,31.9,32.85,11.48
470,somerset west,100,ZA,1586914698,87,-34.08,18.82,60.01,8.05
471,songadh,10,IN,1586914678,20,21.17,73.57,92.5,4.81
472,souillac,75,MU,1586914687,74,-20.52,57.52,78.8,16.11
473,stellenbosch,100,ZA,1586914715,87,-33.93,18.87,60.01,8.05
474,sungaipenuh,93,ID,1586914512,54,-2.08,101.38,79.38,0.81
475,swift current,90,CA,1586914670,44,50.28,-107.8,39.2,4.7
476,tabora,20,TZ,1586914701,100,-5.02,32.8,62.6,1.77
477,tabou,67,CI,1586914709,85,4.42,-7.35,79.66,4.52
478,takoradi,62,GH,1586914717,84,4.88,-1.76,81.14,5.55
479,talcahuano,98,CL,1586914708,82,-36.72,-73.12,57.2,1.12
480,talnakh,1,RU,1586914665,77,69.49,88.4,-0.4,17.9
481,taltal,4,CL,1586914698,77,-25.4,-70.48,58.41,1.72
482,tasiilaq,2,GL,1586914657,89,65.61,-37.64,32.0,18.34
483,tautira,6,PF,1586914695,70,-17.73,-149.15,87.8,16.11
484,te anau,93,NZ,1586914711,54,-45.42,167.72,52.18,4.12
485,tefe,36,BR,1586914709,92,-3.35,-64.71,73.81,0.51
486,temir,40,KZ,1586914671,58,49.14,57.13,41.83,9.98
487,tenosique,40,MX,1586914664,65,17.48,-91.43,80.92,5.75
488,thinadhoo,64,MV,1586914682,62,0.53,72.93,85.14,0.98
489,thompson,5,CA,1586914663,37,55.74,-97.86,21.2,5.82
490,tiarei,14,PF,1586914710,70,-17.53,-149.33,87.8,16.11
491,tibagi,0,BR,1586914721,73,-24.51,-50.41,54.79,1.77
492,tiksi,100,RU,1586914652,93,71.69,128.87,6.48,14.03
493,tirano,52,IT,1586914653,73,46.22,10.17,48.0,2.24
494,torbay,90,CA,1586914654,93,47.67,-52.73,44.01,20.8
495,touros,75,BR,1586914658,88,-5.2,-35.46,80.6,5.82
496,touros,75,BR,1586914658,88,-5.2,-35.46,80.6,5.82
497,trelew,95,AR,1586914562,53,-43.25,-65.31,57.56,13.15
498,trinidad,84,BO,1586914675,92,-14.83,-64.9,66.15,3.8
499,tual,93,ID,1586914698,72,-5.67,132.75,83.25,3.09
500,tuatapere,100,NZ,1586914701,95,-46.13,167.68,46.99,4.0
501,tucurui,100,BR,1586914718,95,-3.77,-49.67,69.31,2.51
502,tukrah,100,LY,1586914658,28,32.53,20.58,73.4,11.45
503,tuktoyaktuk,75,CA,1586914656,86,69.45,-133.04,26.6,8.05
504,tumut,20,AU,1586914700,33,-35.3,148.22,76.08,4.81
505,tura,8,IN,1586914684,42,25.52,90.22,87.19,7.11
506,turukhansk,68,RU,1586914659,97,65.82,87.98,31.84,5.17
507,tweed,90,CA,1586914664,64,44.48,-77.32,39.99,14.99
508,uige,98,AO,1586914709,74,-7.61,15.06,67.68,1.12
509,upernavik,97,GL,1586914666,92,72.79,-56.15,20.41,4.32
510,upington,16,ZA,1586914700,44,-28.45,21.26,51.8,2.24
511,ushuaia,40,AR,1586914686,66,-54.8,-68.3,48.2,4.7
512,ust-tsilma,70,RU,1586914683,93,65.44,52.15,32.92,7.63
513,vaini,40,TO,1586914687,69,-21.2,-175.2,82.4,8.05
514,valparaiso,0,CL,1586914708,93,-33.04,-71.63,55.4,4.7
515,vanavara,0,RU,1586914682,65,60.34,102.28,46.87,2.73
516,vanimo,100,PG,1586914712,71,-2.67,141.3,84.85,4.81
517,vao,90,NC,1586914699,74,-22.67,167.48,74.66,13.49
518,vardo,100,NO,1586914657,89,70.37,31.11,36.25,11.9
519,vestmannaeyjar,100,IS,1586914653,79,63.44,-20.27,40.01,19.28
520,victoria,20,HK,1586914524,60,22.29,114.16,73.99,3.36
521,viedma,36,AR,1586914710,73,-40.81,-63.0,54.36,8.77
522,vila,100,PT,1586914701,67,42.03,-8.16,59.0,2.24
523,vila franca do campo,75,PT,1586914666,87,37.72,-25.43,53.6,6.93
524,vila velha,35,BR,1586914505,83,-20.33,-40.29,75.2,2.24
525,vilcun,100,CL,1586914706,82,-38.65,-72.23,55.4,2.24
526,vilhena,100,BR,1586914702,83,-12.74,-60.15,69.17,3.13
527,villacarrillo,27,ES,1586914660,69,38.12,-3.08,49.73,5.3
528,villarrica,0,PY,1586914695,57,-25.75,-56.43,52.36,3.22
529,vostok,47,RU,1586914666,43,46.49,135.88,42.39,8.75
530,waipawa,71,NZ,1586914704,50,-41.41,175.52,55.99,12.75
531,walvis bay,0,NA,1586914702,93,-22.96,14.51,55.99,5.82
532,wegorzewo,92,PL,1586914672,83,54.22,21.74,34.45,13.35
533,west plains,90,US,1586914681,45,36.73,-91.85,45.0,1.79
534,westport,90,US,1586914656,61,41.14,-73.36,51.8,12.75
535,westport,90,US,1586914656,61,41.14,-73.36,51.8,12.75
536,wewak,100,PG,1586914696,68,-3.55,143.63,84.11,4.76
537,wilmington,90,US,1586914002,88,34.23,-77.94,69.01,4.7
538,wukari,6,NG,1586914676,53,7.85,9.78,83.48,3.94
539,xining,12,CN,1586914684,12,36.62,101.77,60.26,2.06
540,yar-sale,100,RU,1586914675,99,66.83,70.83,32.05,9.98
541,yatou,50,CN,1586914652,61,37.15,122.38,57.07,6.87
542,yauya,68,PE,1586914715,29,-8.98,-77.3,50.79,3.53
543,yellowknife,90,CA,1586914660,95,62.46,-114.35,32.0,9.17
544,yenagoa,35,NG,1586914660,92,4.92,6.26,78.33,3.83
545,yichun,0,CN,1586914674,31,47.7,128.9,53.82,4.83
546,yulara,0,AU,1586914690,14,-25.24,130.99,80.6,3.36
547,zhangye,33,CN,1586914684,17,38.93,100.45,65.59,11.27
548,zhigansk,18,RU,1586914665,91,66.77,123.37,17.22,14.54
549,zvishavane,79,ZW,1586914716,34,-20.33,30.07,71.22,5.14
