City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
207,ishigaki,96,JP,1587216295,85,24.34,124.16,75.79,15.97
208,istok,40,XK,1587216295,15,42.78,20.49,77.0,3.36
209,itainopolis,99,BR,1587216342,85,-7.45,-41.48,76.84,2.35
210,itaituba,40,BR,1587216340,83,-4.28,-55.98,80.6,4.7
211,itarema,61,BR,1587215980,79,-2.92,-39.92,82.47,1.39
212,jacareacanga,99,BR,1587216201,93,-6.22,-57.75,73.98,1.77
213,jamestown,75,US,1587216178,86,42.1,-79.24,33.8,6.93
214,kaeo,6,NZ,1587216000,94,-35.1,173.78,59.0,4.0
215,kahului,1,US,1587215955,73,20.89,-156.47,71.6,13.87
216,kailua,20,US,1587216305,54,21.4,-157.74,78.8,8.05
217,kaitangata,53,NZ,1587216182,88,-46.28,169.85,51.01,5.82
218,kalmunai,20,LK,1587216148,69,7.42,81.82,85.91,10.47
219,kambove,50,CD,1587216330,46,-10.88,26.6,75.94,9.31
220,kamenka,68,RU,1587215954,70,51.32,42.77,46.0,7.0
221,kapaa,75,US,1587216147,73,22.08,-159.32,73.4,11.41
222,karratha,78,AU,1587216192,58,-20.74,116.85,85.87,12.33
223,katherine,85,AU,1587216339,61,-14.47,132.27,78.8,3.36
224,kathmandu,75,NP,1587216098,68,27.72,85.32,68.0,3.36
225,katsuura,20,JP,1587215977,63,35.13,140.3,60.8,23.04
226,kavieng,98,PG,1587215980,76,-2.57,150.8,83.19,7.14
227,kavieng,98,PG,1587215980,76,-2.57,150.8,83.19,7.14
228,kawalu,100,ID,1587216335,80,-7.38,108.21,75.42,2.24
229,ketchikan,1,US,1587215952,93,55.34,-131.65,42.8,10.29
230,khatanga,0,RU,1587216150,94,71.97,102.5,17.55,8.75
231,khetia,35,IN,1587216318,15,21.67,74.58,102.09,11.12
232,kiama,40,AU,1587216331,93,-34.68,150.87,55.4,4.21
233,kieta,98,PG,1587216333,77,-6.22,155.63,80.65,3.24
234,kirakira,99,SB,1587216188,83,-10.45,161.92,78.39,6.11
235,kirkenes,90,NO,1587216304,89,69.73,30.05,35.6,12.75
236,kisangani,94,CD,1587216333,44,0.52,25.2,89.58,1.34
237,kismayo,100,SO,1587216018,63,-0.36,42.55,88.02,11.43
238,kitui,96,KE,1587216345,61,-1.37,38.01,75.65,8.75
239,klaksvik,0,FO,1587216147,70,62.23,-6.59,46.4,18.34
240,kloulklubed,75,PW,1587216158,88,7.04,134.26,80.6,5.82
241,knyaze-volkonskoye,0,RU,1587216314,49,48.46,135.46,48.2,6.71
242,kodiak,75,US,1587216148,93,57.79,-152.41,39.2,4.7
243,komatipoort,29,ZA,1587216269,55,-25.43,31.95,82.99,8.59
244,kondopoga,100,RU,1587216287,75,62.21,34.26,42.8,8.95
245,koslan,99,RU,1587215956,92,63.46,48.9,36.52,2.37
246,kota tinggi,20,MY,1587216296,83,1.74,103.9,84.0,4.7
247,kralendijk,22,BQ,1587216177,70,12.15,-68.27,84.2,19.46
248,krasnoselkup,100,RU,1587216287,85,65.7,82.47,40.71,24.07
249,kruisfontein,0,ZA,1587216186,29,-34.0,24.73,80.46,7.85
250,kulhudhuffushi,99,MV,1587216312,72,6.62,73.07,86.23,10.71
251,kuna,0,US,1587216260,86,43.49,-116.42,39.2,4.9
252,kununurra,46,AU,1587216003,62,-15.77,128.73,84.2,9.17
253,kurumkan,79,RU,1587216312,63,54.3,110.3,35.06,5.44
254,kyra,75,RU,1587216317,37,49.58,111.98,43.38,9.64
255,kyren,98,RU,1587216293,55,51.68,102.14,36.57,6.64
256,la asuncion,4,VE,1587216310,74,11.03,-63.86,80.6,16.11
257,la baneza,75,ES,1587216297,54,42.3,-5.9,57.2,4.7
258,la ronge,75,CA,1587215967,73,55.1,-105.28,21.2,9.17
259,labuhan,100,ID,1587216017,78,-6.88,112.21,81.84,4.94
260,laguna,90,US,1587215966,71,38.42,-121.42,53.6,5.82
261,lakatoro,77,VU,1587216340,79,-16.1,167.42,81.68,12.66
262,lamar,1,US,1587216302,87,33.67,-95.58,42.8,9.17
263,lapeer,1,US,1587216298,86,43.05,-83.32,37.4,9.17
264,lasa,20,IT,1587216144,36,46.62,10.7,64.4,5.82
265,lata,73,PT,1587216187,55,40.16,-8.33,72.0,3.13
266,le port,20,RE,1587216322,74,-20.94,55.29,80.6,17.22
267,le vauclin,75,MQ,1587216296,70,14.55,-60.84,84.2,16.11
268,lebu,100,CL,1587216189,94,-37.62,-73.65,59.92,2.66
269,lehigh acres,1,US,1587216288,83,26.63,-81.62,80.01,5.82
270,leningradskiy,93,RU,1587216304,92,69.38,178.42,-0.53,8.3
271,lerwick,0,GB,1587216313,61,60.15,-1.15,48.2,8.05
272,libreville,20,GA,1587216307,66,0.39,9.45,87.8,6.93
273,lodja,54,CD,1587216325,59,-3.48,23.43,87.06,2.01
274,loncoche,75,CL,1587216332,100,-39.37,-72.63,62.6,1.12
275,longyearbyen,75,SJ,1587216143,69,78.22,15.64,33.8,2.24
276,lorengau,99,PG,1587216167,73,-2.02,147.27,83.8,4.99
277,lorengau,99,PG,1587216167,73,-2.02,147.27,83.8,4.99
278,los llanos de aridane,20,ES,1587215955,56,28.66,-17.92,71.6,19.46
279,luanda,75,AO,1587216111,70,-8.84,13.23,84.2,5.82
280,luderitz,3,NA,1587216191,53,-26.65,15.16,75.2,4.7
281,lufilufi,82,WS,1587216332,66,-13.87,-171.6,87.01,5.01
282,luwuk,98,ID,1587216186,73,-0.95,122.79,83.16,4.16
283,lysva,100,RU,1587216290,88,58.11,57.81,34.63,13.02
284,macapa,40,BR,1587216305,94,0.04,-51.07,84.2,3.36
285,maceio,75,BR,1587215906,70,-9.67,-35.74,86.0,4.7
286,mackenzie,1,CA,1587216295,92,55.3,-123.17,26.6,2.24
287,mahajanga,20,MG,1587216321,39,-15.72,46.32,95.0,6.93
288,mahanoro,3,MG,1587216326,63,-19.9,48.8,81.48,8.72
289,mahebourg,75,MU,1587216183,74,-20.41,57.7,80.6,14.99
290,mahibadhoo,86,MV,1587216303,71,3.78,72.97,86.54,10.07
291,makakilo city,20,US,1587215981,93,21.35,-158.09,73.4,4.7
292,maldonado,0,UY,1587216185,82,-34.67,-54.92,64.4,3.36
293,mamontovo,0,RU,1587216311,39,52.71,81.62,59.14,9.15
294,manakara,4,MG,1587216184,70,-22.13,48.02,80.02,7.47
295,manggar,95,ID,1587216341,80,-2.88,108.27,81.99,8.34
296,maniitsoq,100,GL,1587215883,90,65.42,-52.9,25.92,16.42
297,manta,75,EC,1587216328,83,-0.95,-80.73,78.8,2.24
298,mar del plata,40,AR,1587215907,93,-38.0,-57.56,62.01,11.41
299,maracacume,100,BR,1587216192,91,-2.04,-45.96,76.73,2.13
300,margate,82,GB,1587216006,86,51.38,1.39,48.18,13.91
301,marsabit,100,KE,1587216304,47,2.33,37.99,77.58,12.08
302,martin,90,US,1587216298,94,27.08,-80.42,75.2,5.82
303,marzuq,7,YE,1587216309,27,14.4,46.47,86.76,14.65
304,matadi,100,CD,1587216347,69,-5.82,13.45,85.33,6.44
305,mataura,65,NZ,1587216178,93,-46.19,168.86,46.99,3.0
306,mathathane,41,BW,1587216348,29,-22.27,28.75,86.83,13.49
307,mayo,90,US,1587216151,87,38.89,-76.51,50.0,3.36
308,mbamba,12,NG,1587216348,5,9.98,13.1,107.29,4.0
309,mehamn,99,NO,1587216295,89,71.04,27.85,35.74,16.15
310,metro,76,ID,1587216341,88,-5.11,105.31,78.78,4.59
311,meulaboh,64,ID,1587215977,75,4.14,96.13,81.91,1.52
312,meulaboh,64,ID,1587215977,75,4.14,96.13,81.91,1.52
313,mgandu,98,TZ,1587216206,50,-5.95,34.13,72.82,9.48
314,miguel pereira,75,BR,1587216349,64,-22.45,-43.47,75.2,4.7
315,mitha tiwana,22,PK,1587216317,34,32.25,72.11,82.98,3.91
316,mitsamiouli,40,KM,1587216204,62,-11.38,43.28,89.6,6.93
